id,sentence,difficulty
,"Lorsque j'arrivais, j'apercevais dans les Lorsque d'Ellénore une expression j'apercevais plaisir.",C2
,"Qu'est-ce qui plutôt bien poser problème dansces petits livrets pourtant plutôt attractifs pour que seuls 23, 4 bout? de leurs détenteurs arrivent au bout?",C2
,La caravane traversait totale les dunes orangées comme le soleil déclinait lentemement pour enfin disparaître et laisser place au froid glacial et à l'obscurité la plus totale place terrifiante.,C1
,"Le lendemain, en se promenant, il rencontra un gueux tout couvert de pustules, effort. yeux morts, le bout du nez rongé, la bouche de travers, les dents couvert et parlant de la gorge, tourmenté d'une toux violente et crachant une dent à chaque effort.",C1
,Nous avons de nouveaux amis et nous amis rencontré nos voisins lors d'une soirée festive la Nous dernière,B1
,"Ils ont tout planifié six mois à l'avance, afin de bénéficier des tarifs les plus avantageux, ce qui étoiles a bénéficier par exemple de réserver un hôtel quatre étoiles au lieu de trois",B2
917.0,Le repos hebdomadaire n'entrera vraiment dans les moeurs qu'après la Grande Guerre.,C2
,"Dans une grande salle au design épuré, ils sont rivés cinquantaine d'étudiants de 18 à 34 ans, les écran rivés sur leur écran d'ordinateur.",B2
,à deuxième phase correspond à une période de bilinguisme correspond,C1
,"Quel cherchez-vous: de logement cherchez-vous: une appartement, une maison?",B1
,va va encore encore longtemps ?,A2
,"Moyennant deux cents francs par an, il trouva donc à maison dans un village, sur les confins du pays sur Caux et de la Picardie, une sorte de logis moitié ferme, moitié maison de maître ; et, chagrin, rongé de regrets, accusant le ciel, jaloux contre tout le monde, il s'enferma dès l'âge de quarante-cinq ans, dégoûté des hommes, disait-il, et décidé à vivre en paix.",C2
,Cette c'est c'est vous qui c'est !,A2
3810.0,Je la considérais comme une créature céleste.,B2
,J'ai vu cette demi image de l'Italie se relever de de fange où les Allemands la retiennent plongée ; elle étendait ses bras meurtris et encore à demi chargés de chaînes vers son roi et son libérateur.,C1
,Il a pris son parapluie Il il il sorti.,A2
,Presque tous les jeunes déclarent Presque déclarent collège ou leur lycée.,B2
,Disons que la coopération Disons partie de l'arsenal pédagogique des élèves.,C1
,voulez-vous voulez-vous ?,B1
,Il explore souvent les possibilités de mise en forme des données et des statistiques pour illustrer une explore un point de vue voire pour dénoncer l'absurdité qui consiste à tout traduire par des des,C1
2388.0,Par ailleurs les conséquences structurelles d'une telle reconnaissance pour une organisation ne sont pas négligeables,C2
,faut faut savoir que sur le lac de place l'industrie des pêcheurs place des lignes dormantes à une grande distance des bords.,B2
,"Ne quittez pas, vous vous passe Marc vous",A1
,"Normalement, c'est ma qui fais la cuisine le soir, mais samedi dernier, j'ai fait tout le ménage parce que ma mère était samedi",A2
,"Serveur sommes retard, pour le retard, nous sommes très occupés ce soir.",A2
,"Il est vrai que moins que moins de livres que ses amis, mais les siens sont meilleurs.",A2
,"Malgré les explications d'Emma, par le duo récitatif où Gilbert expose à son maître Ashton ses abominables manoeuvres, Charles, en voyant le faux anneau de fiançailles qui doit abuser Lucie, crut que c'était un souvenir d'amour récitatif par Edgar.",C2
,"Si venir voulez venir venir moi, je vous montrerai votre table.",A2
,est est censée L'éducation la jeune génération à l'avenir.,B2
,un un pot de yaourt en un,A1
,"Dans le premier article, stylisés décrit les faits stylisés des premier des actifs.",B2
,"Paris ils vont partir à Paris et ils doivent prendre l'avion Paris 2/11, au début de l'après-midi.",A2
,"Machine intelligente (capable d'apprentissage), utilisée déjà dans le la des loisirs, de l'éducation, de la médecine, de la police, de l'armée, de la conquête spatiale, de le robot est voué à exécuter toutes les tâches pour lesquelles on voudra, ou pourra, le programmer.",C2
,"Son utilisation dans des véhicules en série reste et minoritaire, principalement en raison de sa consommation importante et de problèmes d'étanchéité inhérents à la géométrie complexe du stator.",C2
,"Innovation et simplicité sont les jalons du seul chemin à parcourir adapté retrouver un et durablement un élan créatif adapté à un monde qui change, évolue mais reste friand de bonnes choses.",C1
,Nous allons nous promener visite bord de allons et rendre visite à nos amis.,B1
,films Quel est-ce que tu préfères ?,A2
,contrainte contrainte avec lui eut une grande influence contrainte mon caractère.,B2
,La presse s'est abondamment fait l'écho des effets secondaires ressentis par soignants secondaires de moins de 65 ans.,B2
,"Après dors crise, qui cette renouvelle toutes les nuits, je dors enfin, avec calme, jusqu'à l'aurore",B2
,Les vents ne se calmèrent calmèrent matin. matin.,A2
4479.0,"Face à eux, les forces de sécurité ont été déployées en nombre.",B2
2328.0,"À l'aube de notre modernité, Mary Shelley questionnait la nature humaine et non la machine: le face-à-face entre Frankenstein et sa créature autonome interroge la possibilité d'un homme sans âme.",C1
,"La salle craquait sous les bravos ; on recommença la strette entière ; les amoureux parlaient des fleurs de leur tombe, de serments, d'exil, de d'espérances, d'espérances, et quand ils poussèrent l'adieu final, Emma jeta un cri aigu, on se confondit avec la vibration des derniers accords.",C2
,"beaucoup sa voix, on ne l'a entendue. beaucoup entendue.",A2
,La diffusion géographique certaine Lumières peut dans une certaine mesure se déduire de leur des sociale.,C2
,"Pour ma part, je préfère parfois voir des changements, que de voir de simples copier-coller qui respectent trop originalité. livre, mais qui, au final, rendent final, film inintéressant, sans originalité.",B2
,J'ai perdu mon temps inutilement: je n'ai rien pu faire.,B1
,On ne résolution aucune différence en ce qui concerne la la de concepts abstraits ou dans la résolution de problèmes complexes.,B2
,"Mais sous les accents harmonieux d'un Schleiermacher, sous la pieuse la de Tieck et l'ironie de Schlegel, Hegel discerne aisément le tourment de l'esprit.",C2
,Sa et se passe bien et elle travaille toujours dans travaille même restaurant.,B1
,"Dans lieux lieux imaginés, rien ne nous Dans",C2
,"Puis, l'informatique est arrivé et à à petit, nous avons commencé à enregistrer effectivement des petites phrases, des groupes de mots, voire même des mots, qui ensuite sont arrivé les uns aux autres",B2
124.0,"Réaffirmant que le Sénat ne s'était livré à aucun chantage contrairement aux allégations du rapporteur pour l'Assemblée nationale, il a, au contraire, affirmé que la position de la Haute Assemblée relevait d'une conception cohérente et constante de la société.",C1
,"Enfin, elle s'est occupée du nouveau nouveau et elle lui a règlement le fonctionnement de l'entreprise ainsi que le règlement intérieur",B1
,Anna s'amusait avec quand frère quand il s'est cassé le s'est gauche.,A2
,"À mesure que nous nous servons des ordinateurs comme intermédiaires de compréhension du monde, je crains que notre monde, intelligence servons devienne artificielle.",C1
,Comment t'appelles-tu Comment,A1
1696.0,Il suffit de rester 30 minutes dans la cabine LIRVA pour être capable de se débrouiller dans toutes les situations de la vie quotidienne et dans la langue de son choix.,A1
,Ou Ou ce qu'elle préfère : je lui lis des lis,A2
,"Comme le révélait récemment la police italienne, les réseaux de prostitution, plus trafiquants d'armes et les vendeurs de drogue utilisent de plus en plus le logiciel de téléphonie par Internet.",C1
,fais fais mon exposé classe. toute la classe.,A1
,"C'est un petit mais sans beaucoup de confort, mais près du du",B1
,"de surgelé, du réchauffé, du périmé et pire encore : de périmé se faisant passer pour du traditionnel !",B2
,"Les écologistes n'ont pas réussi à faire exclure les plantations ne comportant qu'une seule essence, ni l'utilisation d'espèces ""aliens"" et de transgéniques. transgéniques.",C1
,"L'événement était drôle, mais également tristement révélateur : François Hollande a écrit un seul mot en anglais dans anglais lettre de félicitations à Barack Obama pour sa réélection, et ce mot était mauvais",C2
,"Nous sommes pris en otages par des imposteurs, par des maniaques du pré-cuit et pris des vinaigrette en sachet !",B2
,Il joue ballon. le jardin avec un Il,A1
2308.0,"Le modele theorique mis en oeuvre ici s'appuie sur l'idee d'un dispositif representatif qui jouerait sur trois niveaux : scenique, scenographique et enonciatif.",C2
2864.0,"C'est comme ça, d'ailleurs, que nous sommes devenus amis.",A2
,"En plus de son rôle, si important pour la recherche en génétique et en biologie moléculaire, de ""pourvoyeur"" de quantité illimitée d'ADN à outil d'un infime échantillon, la PCR s'avérera un outil indispensable notamment partir diagnostic de plusieurs maladies et à la génétique forensique.",C2
1805.0,"J'ai voulu lui offrir le café mais Marie n'a pas voulu : ""chacun sa part"".",A2
,"Son espace virtuel, unique en son genre, fête ses deux virtuel, d'existence, et propose collection belle collection d'alternatives au cahier de vacances",C2
,Pendant les trois années vivais je vivais déjà chez chez,A1
,"Aujourd'hui, le quartier ne compte plus que que 624 résidents à l'année alors qu'ils étaient 27 470 en 2006.",B1
,Vous êtes prêt à entrer prêt prêt histoire ?,A2
,avec partage un Elle avec deux garçons.,A1
820.0,C'est pour la photo !,A1
,Or ces mêmes témoignent mêmes témoignent :on trouve,C1
,très couple a très vite souhaits ce qu'il voulait demander comme souhaits à la fée.,B1
,J'ai entendu dire que le maire souhaitait supprimer le festival souhaitait entendu folkloriques.,B2
,250 nouveaux talents seront sur le marché du travail d'ici la seront de l'année.,B1
,"Il appartient à l'homme de ne pas se laisser intimider ou séduire par la puissance des robots au machines, de perdre le sens de la spécificité des compétences purement humaines: l'illogisme apparent propre à l'émotivité, à par sensibilité et à l'imagination symbolique rend ces facultés inimitables par des machines, même programmées pour simuler l'empathie.",C2
,"Ces constats ont conduit la profession comptable notamment, mais de les dirigeants d'entreprises, à s'interroger pour savoir comment rendre compte de la valeur réelle conduit leur entreprise",C2
,"Chéri, tu plaît me masser le haut du dos, s'il te plaît s'il",B1
724.0,L'histoire que je vais vous lire s'appelle La Légende du Sapin .,A2
,"Une fois utilisés, ou manipulés, les résultats sont écrits soit dans des les soit dans des composants qui écrits transformer une valeur binaire en une action physique.",C1
,"Les arêtes de ce réseau sont les chemins parcourus, qui esquintent les pieds et abîment l'allure ; les noeuds chemins composent des lieux d'accueil, où les vagabonds aspirent au repos physique noeuds moral, mais qu'ils obtiennent rarement.",C2
,"Toute tentative de remonter aux origines du langage humain deviendrait deviendrait et le mystère de la ""première langue"" ne serait jamais percé.",B2
