id,sentence,difficulty
,"Elle disait : ""Enfin, à respire !"" et parcourait les allées détrempées - trop symétriquement alignées à son gré par le nouveau jardinier dépourvu du sentiment de la nature et auquel mon père avait - depuis le matin si le temps s'arrangerait - de son petit pas enthousiaste et saccadé, réglé sur les mouvements divers qu'excitaient dans son âme l'ivresse de l'orage, la puissance de l'hygiène, la stupidité de mon éducation et la symétrie des jardins, plutôt que sur le désir inconnu d'elle d'éviter à sa jupe prune les taches de boue sous lesquelles elle disparaissait jusqu'à une hauteur qui était toujours pour sa femme de chambre un désespoir et un problème.",C2
,"Également gestes de visage et de corps, dans l'action comme au repos, plein de grâce de de puissance mesurée, il gardait au milieu de l'effort le souci inconscient des pures attitudes, et les moindres de ses gestes paraissaient des bienfaits.",B2
,"associées particulier, chez les adolescents qui perçoivent leur réseau amical dans la vie réelle comme étant de faible davantage les longues durées passées sur Facebook sont associées à davantage de troubles dépressifs et d'anxiété sociale.",C1
,mes journées journées tranquilles,C1
2554.0,"Dans la tribu, on n'aime pas les enfants sans père, on dit que ce sont les enfants des mauvais esprits.",B1
,"Il y a de chambres, une grande cuisine, un salon et deux salles chambres, bains",A1
,"livre livre jamais, ceux-ci auront le rôle essentiel de dénicher les vrais talents parmi les dizaines de milliers de prétendants qui, grâce au livre numérique, rêvent déjà d'être publiés facilement.",B2
,J'ai mangé mangé pomme.,A1
,"Un battement de ses paupières, et elle me regarda sans me voir, et ce fut la gloire et le printemps et le soleil et la mer tiède et sa transparence près du rivage et ma jeunesse revenue, et le monde était né, et je sus que personne avant elle, la elle, ni Aude, ni Isolde, ni les autres de ma splendeur et jeunesse, toutes d'elle annonciatrices et servantes.",C2
,"La conscience malheureuse, c'est amène le mauvais infini tel que la philosophie de Fichte amène à le concevoir.",C2
,"Quelques sermons de quelques Quelques sont-ils à ce point, parvenus à déconcilier l'Algérien avec sa santé déconcilier",C2
,Il coercitives tôt la question le plus tôt possible afin de prendre les mesures coercitives adéquates.,C1
529.0,"Bonjour. Puis-je avoir votre passeport et votre billet, s'il-vous-plaît ?",A1
,J'ai appel. un J'ai,A2
,"renouvellement cette profession, le le de personnel est important.",B1
,"C'est une chance pour lui, il un gagner un peu plus d'argent.",B1
,et ont deux enfants : un fils qui s'appelle André et une fille qui est très fils,A2
,"Puis, ayant rêvé pour la troisième fois qu'il voyait l'Enchanteresse, dont aucunes paroles humaines, cette nuit-là, n'eussent pu dépeindre le charme et le rayonnement, il s'en secret en secret le dont sans consulter personne, et s'alla perdre, tout seul, dans la forêt.",B2
,"Ici, tout est c'est il y a du partout, partout, les gens sont pressés, . c'est impressionnant !",A1
,"Le pauvre berger obéit , et le à coup il se assis assis sur le dos du dragon, qui volait rapidement par-dessus les montagnes et les mers.",B1
,"Ils avaient trouvé du plaisir à se donner ample carrière, j'en trouvais à les observer et à les qu'ils ; et ce qu'ils appelaient une perfidie me paraissait un dédommagement tout innocent et très légitime.",C2
2822.0,"Une semaine après le drame, il s'agit de limiter les dégâts",A2
4289.0,"Léonard est initié par Verrocchio aux nombreuses techniques pratiquées dans un atelier traditionnel, bien que certains artisans soient spécialisés dans des tâches telles que l'encadrement, les dorures et le travail du bronze.",C2
,"Je lui apporte parfois des bonbons, du chocolat ; au début, elle refusait toujours, maintenant, elle prend, refusait avec un sourire.",B1
,C'est ! simple !,A1
,"Mais un certain plus demeure plus les hommes, notamment chez les plus jeunes.",B1
,"Je suis bilingue anglais parce qu'en rentrant à la maison après l'école, au lieu de faire mes devoirs, je bilingue des bilingue américaines en version originale",C2
,"En musique, l'épanadiplose est une est d'effets mélodiques des est",C2
,"Mais il faut pour cela qu'un certain nombre de vaste soient réunies : la communauté elle-même doit avoir envie de sauver sa langue ; la culture plus vaste dans laquelle elle s'inscrit fonds respecter les langues minoritaires ; et il faut des fonds pour financer les cours, le matériel pédagogique et les enseignants.",C1
,Ne lisez les les messages incendiaires si vous voulez incendiaires le moral!,B2
,"chat fait un aprèm chill, en mode lecture, chat et canapé.",C1
,Y a-t-il de la place pour moi avec vous la,A1
,"C'est aussi le plus tardif dit Clare Nullis, la porte-parole de l'Organisation météorologique mondiale : de un record, dans les les sens du terme",B1
1140.0,Les enquêteurs sont convaincus que l'écoute électronique des conversations téléphoniques est un outil essentiel à la police.,B2
,Notre comme croyait tous les Français courait émus comme lui de l'extrême danger que courait la patrie.,B2
,"Rares sont celles qui, comme le latin, l'égyptien, le chinois, le grec, l'hébreu, le latin, le persan, le le le tamoul et quelques autres ont soufflé leurs 2 000 bougies.",C1
,Merci beaucoup pour toutes le le histoires que pour trouve très utiles pour améliorer mon français.,A2
,"À chaque respiration elle sentait la fumée entrer dans sentait poumons, tel un insidieux tel",B2
,Il jouait au jokari avec Il ami.,B1
,Vous êtes êtes êtes très intelligente.,A1
,"De son côté, la délégation américaine a tenté délégation persuader Moscou de ne pas approuver le texte, arguant que les technologies du futur permettraient de réduire technologies émissions de GES sans contrainte.",C1
,"Prolongation de la vie, retard de la vieillesse, cessation vie, douleurs, moyens pour corriger les défauts naturels ou pour exalter les facultés intellectuelles, etc. : à faire luire tant de vains espoirs, ils ont fait naître un si violent préjugé contre toutes nouveautés de ce genre qu'elles en sont maintenant discréditées au point que nul mortel, même courageux, ne se hasarderait à entreprendre quelque chose de au",C2
3361.0,"La loi sur laquelle s'est appuyé le gouvernement néerlandais pour imposer un couvre-feu est prévue pour des ""circonstances très urgentes et exceptionnelles"".",C1
,Ces aventuriers aventuriers des têtes aventuriers,C1
,"Les cinq confédérations syndicales, l'épiscopat, la Fédération protestante de France, les petits patrons de la CGPME, les Les de l'UPA, les députés artisans et une soixantaine de leurs collègues de l'UMP: tous sont montés au créneau pour dire non à la proposition de loi d'extension du travail dominical.",C2
,"Et quoi de mieux que de se promener dans cette région qui est presque conçue pour ça sur le plan historique, c'est-à-dire que tous les 15 kilomètres, vous avez un quoi c'est-à-dire un grand château, un paysage.",B1
,Je compte sur vous compte ! sur vous tous !,B1
,Les efforts des l'incertitude siècles pour réduire l'incertitude l'incertitude pas cessé en Europe.,B2
,"doit bien le yaourt, de yaourt, il doit être propre!",A1
,Le coût mystère la liberté reste un mystère : pourquoi des d'une chambre d'hôtes reste le fantasme premier des Français qui souhaitent changer de vie ?,B1
,Ma trés ma dit que tu es femme gentille.,A2
,Elle Elle dynamisme pas de dynamisme,B1
,"Catherine Nave-Bekhti, secrétaire générale Sgen-CFDT Sgen-CFDT , juge cette générale interdiction inutile.",B2
,"Oui, elle est grande. Mais petit. petit. est petit.",A1
3515.0,Des start-up développent des solutions sur le thème de la reconnaissance temps-réel de formes dans une vidéo.,C1
,d'autres chien a besoin de rencontrer d'autres animaux.,B1
,La montée des valeurs humanistes est une réalité qui se poursuit et s'affirme.,B2
,"J'ai ensuite beaucoup pratiqué, grâce pratiqué, ensuite addiction à internet",C2
,"mon ami, ami, peur de femme. méchante femme.",A2
,"Les sénateurs, investis par le suffrage universel indirect de tous les droits et obligations attachés à la fonction parlementaire, sont élus pour six ans par un collège électoral de plus universel 000 000 élus.",C1
,Tout le monde a le monde,A1
,Le animaux. a besoin de rencontrer d'autres animaux.,B1
801.0,Il s'avère extrêmement difficile de lutter contre le téléchargement illégal.,B2
,"Le sérum, qui a pâti de la comparaison avec ses désormais Pfizer et Moderna, est désormais considéré comme aussi efficace pour prévenir le risque d'hospitalisation.",C1
2119.0,Même si je sais que c'est le repas le plus important de la journée.,A2
,On va On d'elle jusqu'à ce qu'elle aille qu'elle,A2
,Le thé trop trop chaud pour thé boire.,A1
,Pour tout Pour va bien.,A2
,voulez-vous Que ?,B1
,"Après quelques phrases banales, je lui parlai, en déguisant mon Après du départ je d'Ellénore.",C2
,des chef du gouvernement appelle à à élections.,A2
,"Mais si, ça d'aller fait plaisir d'aller à Bâle Bâle vous.",B1
,"En 2007, moins de moins collecte déchets des entreprises ont fait l'objet d'une collecte sélective.",B2
,Les dernières et avant se se déroulent dans une ambiance joyeuse et féérique,B2
,"Une plaisanterie plus légère, une conversation plus variée, un mélange particulier de mélancolie plus de gaieté, de découragement et d'intérêt, d'enthousiasme mélancolie d'ironie, étonnèrent et attachèrent Ellénore.",C2
2795.0,La mère et son fils s'installent loin des autres.,A2
,"Elle me répondit des bonté, me donna des conseils affectueux, m'offrit une amitié sincère, mais elle déclara que jusqu'au retour du comte de P *** elle ne pourrait me recevoir.",C2
,"la est du moins la représentation métaphorique qu'on s'en fait est la culture populaire afghane, entre soeurs, copines ou voisines, à l'abri des oreilles masculines indiscrètes.",C1
,"Premièrement, la source de l'illusion humaine du libre arbitre est l'ignorance des nous qui nous poussent à agir",C2
,"La seule chose d'anniversaire. me vienne à l'esprit, ce sont vienne cartes d'anniversaire.",B1
,"On annonça qu'on avait servi ; j'offris à Ellénore mon bras, Ellénore ne refuser. refuser.",C1
,"Finies les façades grises et ternes, terminée la morosité ambiante : les rues se parent la guirlandes scintillantes et les vitrines rivalisent d'imagination pour terminée décoration.",B2
,Elle voulut parler : je demandai voulut de m'écouter.,C2
,Tu me dis que c'est moi qui ai refusé d'aller chez ai il y Tu un an.,B1
,"Bref, démocratie démocratie a les la blanchies.",B2
,"Oui, un acte courageux, surtout quand Oui, va à l'encontre de la de ambiante, de la course aux infos",B1
,Ce rendez-vous des gourmands et lieu passionnés de chocolat a lieu tous les ans entre fin de et début novembre à Paris,B1
,"Petit, il Petit, d'abord dans une famille d'accueil une lui donnera une première éducation.",B1
,"Pour conjurer les deux mois de vacances, moyen achètent donc leur potion en pour pour uninvestissement moyen de 7 euros.",C2
,"Hé bien, il faut remonter en 1534 pour en le l'origine quand le navigateur Cartier Cartier découvre le Québec",C1
,Se précipiter avec violence sur ou personne ou chose. quelque chose.,B1
,dès suis venu dès que dès appris la nouvelle.,A2
,"Darren Star annonce qu'elle est ""inspirée qu'elle sa propre histoire d'amour qui dure depuis toujours avec Paris et la culture qui",B2
,"De peur de poche ridicule, Emma voulut, avant d'entrer, faire un tour de promenade sur le port, et à par prudence, garda les billets à sa main, dans la poche de son pantalon, qu'il appuyait contre son ventre.",C1
,"""Mon fils, terrible"" à la pollution, a fait une crise d'asthme terrible"" , se pollution,",B1
,"Les mois de mars et avril passent en accéléré : procès, rendez-vous médicaux, concerts, ballets, devoirs et ballets, de et s'enchaînent à une vitesse incroyable, et pendant tout ce temps, le ventre de Chelsea ne cesse de s'étirer.",B2
