id,sentence,difficulty
4390,"Quand j'étais petit, j'allais à l'école à pied.",A1
4391,"Quand j'étais petit, j'allais à l'école à pied.",B1
4392,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",A2
4393,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",C1
4394,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",B2
4395,Le chat dort sur le sofa.,B2
4396,"Quand j'étais petit, j'allais à l'école à pied.",B1
4397,Elle mange souvent des fruits au petit déjeuner.,C1
4398,"Quand j'étais petit, j'allais à l'école à pied.",A1
4399,Le chat dort sur le sofa.,A2
4400,Elle mange souvent des fruits au petit déjeuner.,A1
4401,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",B1
4402,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",B2
4403,"Quand j'étais petit, j'allais à l'école à pied.",B2
4404,Elle mange souvent des fruits au petit déjeuner.,A1
4405,Elle mange souvent des fruits au petit déjeuner.,A2
4406,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",B1
4407,Le chat dort sur le sofa.,A2
4408,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",B1
4409,"Quand j'étais petit, j'allais à l'école à pied.",A2
4410,Elle mange souvent des fruits au petit déjeuner.,A1
4411,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",C1
4412,"Quand j'étais petit, j'allais à l'école à pied.",B1
4413,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A1
4414,"Quand j'étais petit, j'allais à l'école à pied.",B2
4415,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",B2
4416,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",A2
4417,Le chat dort sur le sofa.,B2
4418,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",C1
4419,Le chat dort sur le sofa.,B1
4420,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A2
4421,Elle mange souvent des fruits au petit déjeuner.,B1
4422,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",B1
4423,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",A1
4424,Le chat dort sur le sofa.,B2
4425,Elle mange souvent des fruits au petit déjeuner.,B1
4426,"Quand j'étais petit, j'allais à l'école à pied.",C1
4427,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",C1
4428,Elle mange souvent des fruits au petit déjeuner.,B2
4429,Elle mange souvent des fruits au petit déjeuner.,B2
4430,Le chat dort sur le sofa.,A2
4431,Elle mange souvent des fruits au petit déjeuner.,A2
4432,Elle mange souvent des fruits au petit déjeuner.,A2
4433,"Quand j'étais petit, j'allais à l'école à pied.",B2
4434,Le chat dort sur le sofa.,B1
4435,Le chat dort sur le sofa.,A1
4436,Elle mange souvent des fruits au petit déjeuner.,A2
4437,"Quand j'étais petit, j'allais à l'école à pied.",A1
4438,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",C1
4439,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",B2
4440,Le chat dort sur le sofa.,C1
4441,"Quand j'étais petit, j'allais à l'école à pied.",A2
4442,"Quand j'étais petit, j'allais à l'école à pied.",B1
4443,Elle mange souvent des fruits au petit déjeuner.,A2
4444,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",A1
4445,Le chat dort sur le sofa.,A2
4446,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",B1
4447,Elle mange souvent des fruits au petit déjeuner.,B1
4448,Le chat dort sur le sofa.,B2
4449,Le chat dort sur le sofa.,B2
4450,"Quand j'étais petit, j'allais à l'école à pied.",B1
4451,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",B1
4452,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A1
4453,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",A2
4454,"Quand j'étais petit, j'allais à l'école à pied.",B2
4455,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A1
4456,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A2
4457,Elle mange souvent des fruits au petit déjeuner.,B2
4458,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A1
4459,Le chat dort sur le sofa.,C1
4460,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",C1
4461,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",B2
4462,Elle mange souvent des fruits au petit déjeuner.,A1
4463,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A2
4464,"Quand j'étais petit, j'allais à l'école à pied.",A2
4465,Le chat dort sur le sofa.,A1
4466,Elle mange souvent des fruits au petit déjeuner.,C1
4467,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A1
4468,"Quand j'étais petit, j'allais à l'école à pied.",C1
4469,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",C1
4470,Elle mange souvent des fruits au petit déjeuner.,A2
4471,"Quand j'étais petit, j'allais à l'école à pied.",B2
4472,"Quand j'étais petit, j'allais à l'école à pied.",B1
4473,"Quand j'étais petit, j'allais à l'école à pied.",A1
4474,"Quand j'étais petit, j'allais à l'école à pied.",C1
4475,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A1
4476,"Quand j'étais petit, j'allais à l'école à pied.",B2
4477,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",B2
4478,"Quand j'étais petit, j'allais à l'école à pied.",B1
4479,"Quand j'étais petit, j'allais à l'école à pied.",B1
4480,Elle mange souvent des fruits au petit déjeuner.,C1
4481,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",B1
4482,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",C1
4483,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",A2
4484,Elle mange souvent des fruits au petit déjeuner.,C1
4485,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",B1
4486,Elle mange souvent des fruits au petit déjeuner.,A1
4487,Elle mange souvent des fruits au petit déjeuner.,B1
4488,Elle mange souvent des fruits au petit déjeuner.,B2
4489,Le chat dort sur le sofa.,B1
4490,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A2
4491,Elle mange souvent des fruits au petit déjeuner.,C1
4492,Le chat dort sur le sofa.,B2
4493,Le chat dort sur le sofa.,C1
4494,"Quand j'étais petit, j'allais à l'école à pied.",C1
4495,"Quand j'étais petit, j'allais à l'école à pied.",B1
4496,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A1
4497,"Quand j'étais petit, j'allais à l'école à pied.",B2
4498,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A2
4499,Le chat dort sur le sofa.,A2
4500,Le chat dort sur le sofa.,A1
4501,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A1
4502,"Quand j'étais petit, j'allais à l'école à pied.",B1
4503,"Quand j'étais petit, j'allais à l'école à pied.",A2
4504,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",B2
4505,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",A1
4506,"Quand j'étais petit, j'allais à l'école à pied.",A1
4507,Elle mange souvent des fruits au petit déjeuner.,A1
4508,"Quand j'étais petit, j'allais à l'école à pied.",B2
4509,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",A2
4510,Le chat dort sur le sofa.,B2
4511,Le chat dort sur le sofa.,B2
4512,Le chat dort sur le sofa.,B1
4513,"Quand j'étais petit, j'allais à l'école à pied.",A1
4514,Le chat dort sur le sofa.,A2
4515,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",B1
4516,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",B1
4517,"Quand j'étais petit, j'allais à l'école à pied.",C1
4518,Elle mange souvent des fruits au petit déjeuner.,A1
4519,"Quand j'étais petit, j'allais à l'école à pied.",A2
4520,Le chat dort sur le sofa.,A2
4521,"Quand j'étais petit, j'allais à l'école à pied.",A2
4522,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",A1
4523,"Quand j'étais petit, j'allais à l'école à pied.",A2
4524,"Quand j'étais petit, j'allais à l'école à pied.",B2
4525,Elle mange souvent des fruits au petit déjeuner.,B2
4526,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",A1
4527,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A2
4528,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",C1
4529,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",C1
4530,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",C1
4531,Le chat dort sur le sofa.,B2
4532,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",C1
4533,Le chat dort sur le sofa.,A2
4534,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",A2
4535,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",C1
4536,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",B1
4537,Le chat dort sur le sofa.,C1
4538,Le chat dort sur le sofa.,B1
4539,"Quand j'étais petit, j'allais à l'école à pied.",A1
4540,Elle mange souvent des fruits au petit déjeuner.,A1
4541,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A2
4542,Elle mange souvent des fruits au petit déjeuner.,B2
4543,Elle mange souvent des fruits au petit déjeuner.,A2
4544,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A2
4545,Le chat dort sur le sofa.,B2
4546,"Quand j'étais petit, j'allais à l'école à pied.",A2
4547,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",B2
4548,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A2
4549,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A1
4550,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",B1
4551,Elle mange souvent des fruits au petit déjeuner.,A2
4552,"Quand j'étais petit, j'allais à l'école à pied.",B1
4553,Elle mange souvent des fruits au petit déjeuner.,C1
4554,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",A2
4555,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",A1
4556,"Quand j'étais petit, j'allais à l'école à pied.",B2
4557,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",A1
4558,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",B1
4559,"Quand j'étais petit, j'allais à l'école à pied.",B2
4560,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A1
4561,Elle mange souvent des fruits au petit déjeuner.,A1
4562,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A1
4563,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",B2
4564,Elle mange souvent des fruits au petit déjeuner.,A1
4565,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A1
4566,"Quand j'étais petit, j'allais à l'école à pied.",B1
4567,Elle mange souvent des fruits au petit déjeuner.,A1
4568,Le chat dort sur le sofa.,A1
4569,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",C1
4570,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",B2
4571,Elle mange souvent des fruits au petit déjeuner.,C1
4572,Le chat dort sur le sofa.,B1
4573,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",C1
4574,Le chat dort sur le sofa.,A2
4575,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",B2
4576,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",A1
4577,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",C1
4578,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",C1
4579,Elle mange souvent des fruits au petit déjeuner.,A1
4580,"Quand j'étais petit, j'allais à l'école à pied.",A1
4581,"Quand j'étais petit, j'allais à l'école à pied.",B1
4582,Le chat dort sur le sofa.,C1
4583,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",C1
4584,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",A2
4585,Elle mange souvent des fruits au petit déjeuner.,A2
4586,Elle mange souvent des fruits au petit déjeuner.,C1
4587,Elle mange souvent des fruits au petit déjeuner.,A2
4588,"Quand j'étais petit, j'allais à l'école à pied.",C1
4589,"Bien que le temps soit froid, nous avons décidé de faire une promenade.",B2
4590,Elle mange souvent des fruits au petit déjeuner.,B1
4591,Elle mange souvent des fruits au petit déjeuner.,A2
4592,Le chat dort sur le sofa.,C1
4593,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",A2
4594,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",B1
4595,"Malgré les critiques, le réalisateur a persisté à suivre sa vision originale pour le film.",B2
